Instrument name,DSC2A-00468
Operator,Yarger
Sample name,Benzoic_Acid
[step]
Ramp 5.00 °C/min to 150.00 °C
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
43.79,56.91,-0.107
43.79,56.91,-0.107
43.79,56.90,-0.107
43.79,56.89,-0.107
43.79,56.88,-0.107
43.80,56.87,-0.107
43.80,56.87,-0.107
43.80,56.86,-0.107
43.80,56.85,-0.107
43.80,56.84,-0.107
43.81,56.83,-0.107
43.81,56.82,-0.107
43.81,56.81,-0.107
43.81,56.81,-0.107
43.81,56.80,-0.107
43.81,56.79,-0.107
43.81,56.78,-0.107
43.82,56.77,-0.107
43.82,56.76,-0.107
43.82,56.76,-0.107
43.82,56.75,-0.107
43.82,56.74,-0.107
43.83,56.73,-0.107
43.83,56.72,-0.107
43.83,56.72,-0.107
43.83,56.71,-0.107
43.83,56.70,-0.107
43.83,56.69,-0.107
43.84,56.68,-0.107
43.84,56.67,-0.107
43.84,56.66,-0.107
43.84,56.66,-0.107
43.84,56.65,-0.107
43.84,56.64,-0.107
43.84,56.63,-0.107
43.85,56.62,-0.107
43.85,56.61,-0.107
43.85,56.61,-0.107
43.85,56.60,-0.107
43.85,56.59,-0.107
43.86,56.58,-0.106
43.86,56.57,-0.106
43.86,56.57,-0.106
43.86,56.56,-0.106
43.86,56.55,-0.106
43.86,56.54,-0.106
43.86,56.53,-0.106
43.87,56.52,-0.106
43.87,56.52,-0.106
43.87,56.51,-0.106
43.87,56.50,-0.106
43.87,56.49,-0.106
43.88,56.48,-0.106
43.88,56.47,-0.106
43.88,56.47,-0.106
43.88,56.46,-0.106
43.88,56.45,-0.106
43.88,56.44,-0.106
43.89,56.43,-0.106
43.89,56.42,-0.106
43.89,56.42,-0.106
43.89,56.41,-0.106
43.89,56.40,-0.106
43.89,56.39,-0.106
43.89,56.38,-0.106
43.90,56.37,-0.107
43.90,56.37,-0.107
43.90,56.36,-0.106
43.90,56.35,-0.106
43.90,56.34,-0.106
43.91,56.33,-0.106
43.91,56.32,-0.106
43.91,56.32,-0.106
43.91,56.31,-0.106
43.91,56.30,-0.106
43.91,56.29,-0.106
43.91,56.28,-0.106
43.92,56.27,-0.106
43.92,56.26,-0.106
43.92,56.26,-0.106
43.92,56.25,-0.106
43.92,56.24,-0.106
43.93,56.23,-0.106
43.93,56.22,-0.106
43.93,56.22,-0.106
43.93,56.21,-0.106
43.93,56.20,-0.106
43.93,56.19,-0.106
43.94,56.18,-0.106
43.94,56.17,-0.106
43.94,56.17,-0.106
43.94,56.16,-0.106
43.94,56.15,-0.106
43.94,56.14,-0.106
43.94,56.13,-0.106
43.95,56.12,-0.106
43.95,56.11,-0.106
43.95,56.11,-0.106
43.95,56.10,-0.106
43.95,56.09,-0.106
43.96,56.08,-0.106
43.96,56.07,-0.106
43.96,56.07,-0.106
43.96,56.06,-0.106
43.96,56.05,-0.106
43.96,56.04,-0.106
43.96,56.03,-0.106
43.97,56.02,-0.106
43.97,56.01,-0.106
43.97,56.01,-0.106
43.97,56.00,-0.106
43.97,55.99,-0.106
43.98,55.98,-0.106
43.98,55.97,-0.106
43.98,55.97,-0.106
43.98,55.96,-0.106
43.98,55.95,-0.106
43.98,55.94,-0.106
43.99,55.93,-0.106
43.99,55.92,-0.106
43.99,55.91,-0.106
43.99,55.91,-0.106
43.99,55.90,-0.106
43.99,55.89,-0.106
43.99,55.88,-0.106
44.00,55.87,-0.106
44.00,55.86,-0.106
44.00,55.86,-0.106
44.00,55.85,-0.106
44.00,55.84,-0.106
44.01,55.83,-0.106
44.01,55.82,-0.106
44.01,55.81,-0.106
44.01,55.81,-0.106
44.01,55.80,-0.106
44.01,55.79,-0.106
44.01,55.78,-0.106
44.02,55.77,-0.106
44.02,55.76,-0.106
44.02,55.76,-0.106
44.02,55.75,-0.106
44.02,55.74,-0.106
44.03,55.73,-0.106
44.03,55.72,-0.106
44.03,55.71,-0.106
44.03,55.71,-0.106
44.03,55.70,-0.106
44.03,55.69,-0.106
44.04,55.68,-0.106
44.04,55.67,-0.106
44.04,55.66,-0.106
44.04,55.66,-0.106
44.04,55.65,-0.106
44.04,55.64,-0.106
44.04,55.63,-0.106
44.05,55.62,-0.106
44.05,55.61,-0.106
44.05,55.61,-0.106
44.05,55.60,-0.106
